	Orthogroup	Cr	Cr.expr	Crdist	Cs	Cs.expr	Csdist
4797	OG0014505	MSYJ187750.1	0.0	671	Cs2g03150.1	0.0	12426855
4798	OG0014506	MSYJ281500.1	10.5684	0	Cs7g19300.1	4.32834	0
4799	OG0014508	MSYJ073750.1	9.25896	0	Cs9g11550.1	2.10227	8883689
4800	OG0014510	MSYJ102050.1	0.0	-3220	Cs6g03650.1	0.0	16976440
4801	OG0014513	MSYJ170610.1	6.19268	0	Cs7g24880.1	17.7604	0
4802	OG0014515	MSYJ150840.1	0.0	0	Cs7g20810.1	0.0	0
4803	OG0014516	MSYJ174580.1	0.0	0	Cs2g16310.1	0.0	0
4804	OG0014517	MSYJ218900.1	1.45912	4948947	Cs5g31030.1	0.0	5
4805	OG0014518	MSYJ000390.1	0.0	911382	Cs3g04710.1	0.0	22802122
4806	OG0014519	MSYJ141560.1	0.243071	-515	Cs9g01960.1	0.2305	17811827
4807	OG0014520	MSYJ072340.1	74.8422	412	Cs5g16220.1	10.4062	0
4808	OG0014522	MSYJ285160.1	39.3175	72	orange1.1t01534.1	41.2197	0
4809	OG0014526	MSYJ060310.1	102.275	-66	Cs2g26770.1	162.85	0
4810	OG0014527	MSYJ158780.1	21.4054	0	Cs7g24040.1	39.9436	0
4811	OG0014528	MSYJ276070.1	3.6182300000000005	2718287	Cs1g23040.1	4.147959999999999	863
4812	OG0014529	MSYJ188800.1	15.52	-2547	Cs2g02040.1	22.4098	30050529
4813	OG0014531	MSYJ162060.1	1.96655	638	Cs7g02270.1	0.428104	31404050
4814	OG0014532	MSYJ022360.1	13.6237	1677162	Cs9g09210.1	4.53435	12043292
4815	OG0014533	MSYJ077730.1	12.4285	563166	Cs3g01640.1	1.35322	27855287
4816	OG0014534	MSYJ111450.1	11.1475	0	orange1.1t00504.1	0.17260999999999999	55366228
4817	OG0014535	MSYJ204060.1	50.5148	0	Cs8g20180.1	71.5979	0
4818	OG0014536	MSYJ011560.1	51.9542	1193592	Cs1g18300.4	27.7072	0
4819	OG0014537	MSYJ196730.1	23.923000000000002	888479	Cs8g13650.1	29.6926	0
4820	OG0014538	MSYJ159030.1	9.981810000000001	-458	Cs1g16340.1	20.3708	-458
4821	OG0014542	MSYJ140220.1	27.2707	-138	Cs9g04020.1	17.327	16287922
4822	OG0014544	MSYJ051270.1	0.0687513	11	Cs7g30380.1	0.0	0
4823	OG0014545	MSYJ284780.1	247.25799999999998	652	Cs1g08150.1	160.07	20108707
4824	OG0014547	MSYJ071850.1	10.2195	0	Cs7g06670.1	9.3193	28295357
4825	OG0014549	MSYJ181460.1	24.5347	0	Cs3g02120.1	50.0098	14392045
4826	OG0014550	MSYJ113370.1	0.21344000000000002	1117	orange1.1t01707.1	0.0503364	-1504
4827	OG0014551	MSYJ142790.1	0.0	-873	Cs8g02090.1	0.0	21995991
4828	OG0014552	MSYJ122590.1	51.8969	52	Cs4g06330.1	69.7341	16029475
4829	OG0014554	MSYJ043180.1	0.0	2054366	Cs2g23460.1	0.0	0
4830	OG0014555	MSYJ257690.1	12.722000000000001	1919	Cs3g23670.1	15.0506	-220
4831	OG0014556	MSYJ185900.1	3.65098	716	Cs2g05080.1	2.40557	24258506
4832	OG0014558	MSYJ106660.1	514.672	-1782	Cs5g09510.1	564.575	29661718
4833	OG0014559	MSYJ098720.1	0.550905	748	Cs2g05760.1	0.0	27609146
4834	OG0014561	MSYJ132430.1	90.4461	-356	Cs2g11330.1	62.6328	22302253
4835	OG0014562	MSYJ051450.1	21.1999	-154	Cs7g30210.1	2.51599	136
4836	OG0014563	MSYJ112120.1	2.59659	37	orange1.1t00570.1	1.2967899999999999	60529438
4837	OG0014564	MSYJ052100.1	27.584	0	Cs3g03135.1	0.836577	25471703
4838	OG0014571	MSYJ284480.1	0.386239	0	Cs1g07790.1	0.152539	20681727
4839	OG0014572	MSYJ025470.1	8.3778	0	Cs3g13350.1	7.82879	-117
4840	OG0014575	MSYJ175620.1	4.41812	3032756	Cs5g10480.1	26.6821	28802078
4841	OG0014576	MSYJ237780.1	26.0124	863	Cs2g22050.1	23.9067	901
4842	OG0014577	MSYJ173170.1	15.1643	0	Cs5g22820.1	16.4199	0
4843	OG0014578	MSYJ071730.1	42.7623	2817	Cs7g06810.1	36.2889	28173540
4844	OG0014579	MSYJ041060.1	7.590439999999999	193597	Cs1g08940.1	33.7066	0
4845	OG0014580	MSYJ218550.1	22.0933	5210978	Cs5g31390.1	40.2322	0
4846	OG0014581	MSYJ207490.1	35.1436	443	Cs5g21030.1	32.2938	153
4847	OG0014582	MSYJ277580.1	0.0	504	Cs1g24610.1	1.21335	504
4848	OG0014583	MSYJ074250.1	27.5338	1005420	Cs4g01390.1	65.4463	19622334
4849	OG0014584	MSYJ179550.1	148.779	97	Cs9g14690.1	31.6959	0
4850	OG0014585	MSYJ006320.1	36.0653	1399074	orange1.1t03901.1	112.28	0
4851	OG0014586	MSYJ221850.1	245.17	83	orange1.1t01884.1	124.631	0
4852	OG0014587	MSYJ162700.1	0.644396	328	Cs7g01670.1	0.31162	31759563
4853	OG0014588	MSYJ211340.1	31.0815	210	Cs9g17500.1	62.913000000000004	97
4854	OG0014589	MSYJ018160.1	36.7919	227	Cs6g07130.1	43.5914	12123087
4855	OG0014590	MSYJ177580.1	0.756217	418	Cs7g25940.1	0.982833	437
4856	OG0014591	MSYJ106080.1	19.3972	4778439	Cs5g08960.1	10.9831	30184223
4857	OG0014592	MSYJ104400.1	11.982000000000001	-23	Cs4g16960.1	11.7289	0
4858	OG0014593	MSYJ279480.1	4.70177	-2903	Cs1g26490.1	3.0718900000000002	-2645
4859	OG0014594	MSYJ196720.1	51.4811	891634	Cs8g13645.1	133.925	-348
4860	OG0014597	MSYJ207030.1	1086.66	-754	Cs9g14320.1	2997.26	-2
4861	OG0014599	MSYJ096960.1	0.0	-36	Cs3g12170.1	1.7520200000000001	0
4862	OG0014600	MSYJ166830.1	0.0	148	Cs9g06130.1	0.24634099999999998	14727970
4863	OG0014602	MSYJ093670.1	34.4535	-143	Cs5g05990.1	26.869	32420024
4864	OG0014603	MSYJ066910.1	408.86800000000005	-3204	Cs3g15550.1	0.0	427
4865	OG0014604	MSYJ021940.1	11.6449	0	orange1.1t02506.1	54.9261	354
4866	OG0014605	MSYJ147180.1	14.879000000000001	1394681	Cs4g18780.1	88.8522	0
4867	OG0014606	MSYJ037310.1	1.89818	0	Cs6g18350.1	0.349004	0
4868	OG0014607	MSYJ116760.1	46.1179	590	orange1.1t02557.5	6.70265	-620
4869	OG0014608	MSYJ092490.1	30.4319	1002136	Cs5g07240.1	86.6986	31577153
4870	OG0014609	MSYJ166200.1	0.302104	0	Cs9g06810.1	0.0818091	14206690
4871	OG0014611	MSYJ163150.1	18.2168	309	Cs7g01180.1	41.7139	11114318
4872	OG0014613	MSYJ195940.1	47.8799	0	Cs4g17850.1	82.0397	0
4873	OG0014614	MSYJ030300.1	79.9091	6652891	Cs6g10630.1	83.41	0
4874	OG0014616	MSYJ261260.1	3.7166900000000003	2763292	Cs2g15270.1	2.00035	-162
4875	OG0014617	MSYJ075440.1	1.05411	-4385	Cs4g02530.1	11.6595	10148446
4876	OG0014618	MSYJ116200.1	0.275145	1430505	Cs9g13860.1	0.775287	2128
4877	OG0014619	MSYJ161120.1	9.55123	0	Cs7g03280.1	517.491	12564555
4878	OG0014620	MSYJ134320.1	1.9405400000000002	1302	Cs2g13240.1	1.46046	20865581
4879	OG0014621	MSYJ131050.1	68.1047	1094472	Cs2g09890.1	110.742	23474873
4880	OG0014622	MSYJ176110.1	120.339	3710877	Cs5g10900.1	139.859	28417915
4881	OG0014623	MSYJ004380.1	13.6575	1103411	Cs1g11360.1	14.7668	502
4882	OG0014624	MSYJ120460.1	5.328790000000001	235151	Cs8g08250.1	9.40952	16241166
4883	OG0014625	MSYJ097840.1	19.1095	201322	Cs7g22070.1	68.4768	0
4884	OG0014626	MSYJ143600.1	6.16749	2654	Cs8g02890.1	6.54263	11237874
4885	OG0014627	MSYJ188990.1	0.593175	-463	Cs2g01830.1	0.9836299999999999	30143957
4886	OG0014629	MSYJ131880.1	58.8818	3814109	Cs2g10710.1	20.9629	22769617
4887	OG0014632	MSYJ112850.1	30.2218	-69	orange1.1t01765.1	20.5143	8
4888	OG0014634	MSYJ225690.1	14.1954	694	Cs5g24740.1	29.9408	680
4889	OG0014636	MSYJ193810.1	0.0844096	0	Cs2g01080.1	0.062289599999999994	30728897
4890	OG0014637	MSYJ128140.1	0.0	0	Cs1g12400.1	0.661323	0
4891	OG0014638	MSYJ118420.1	1.3070899999999999	429540	Cs9g18920.1	0.150668	801
4892	OG0014639	MSYJ164720.1	100.712	295465	Cs2g15870.1	127.48899999999999	-410
4893	OG0014640	MSYJ070800.1	0.05404640000000001	-577	Cs9g03540.1	0.0	15957358
4894	OG0014641	MSYJ113240.1	7.71502	-12	orange1.1t01722.1	5.50316	0
4895	OG0014642	MSYJ087640.1	0.0	-431	Cs4g08030.1	0.0	14708691
4896	OG0014643	MSYJ101950.1	4.922680000000001	0	Cs6g05280.1	4.024290000000001	14591650
4897	OG0014646	MSYJ129330.1	19.9093	0	Cs5g28290.1	47.7415	-417
4898	OG0014647	MSYJ046430.1	52.7372	3816750	Cs1g22020.1	87.7401	0
4899	OG0014648	MSYJ157510.1	37.9758	170	Cs7g04980.1	27.7061	23159396
4900	OG0014649	MSYJ010410.1	3.89725	307006	Cs3g11640.1	4.6887300000000005	0
4901	OG0014650	MSYJ156150.1	35.0358	1382259	Cs4g16020.1	27.3422	263
4902	OG0014651	MSYJ198690.1	27.732	0	Cs6g04300.1	42.4201	16147747
4903	OG0014652	MSYJ116810.1	23.053	433	orange1.1t02555.2	8.7482	-600
4904	OG0014653	MSYJ079210.1	0.0	820243	Cs4g15540.1	2.13442	0
4905	OG0014654	MSYJ146530.1	0.0	-3244	Cs5g23020.1	0.0	0
4906	OG0014655	MSYJ031110.1	17.3529	5409863	orange1.1t02285.1	9.02849	0
4907	OG0014656	MSYJ120230.1	33.772	455584	Cs6g21120.1	10.7966	-197
4908	OG0014660	MSYJ266340.1	0.0	905571	orange1.1t03784.1	0.0	0
4909	OG0014662	MSYJ179200.1	0.0	0	Cs9g15110.1	0.0	0
4910	OG0014663	MSYJ038550.1	14.6503	4487	Cs6g19590.1	2.92868	4347
4911	OG0014664	MSYJ161960.1	19.7948	-338	Cs7g02430.1	12.555	31294581
4912	OG0014665	MSYJ101360.1	0.46314799999999995	0	Cs6g05990.1	2.17581	13616116
4913	OG0014668	MSYJ149390.1	28.9526	955344	Cs7g21840.1	51.5143	-377
4914	OG0014669	MSYJ160420.1	13.8253	47	Cs7g03970.1	13.5632	16831368
4915	OG0014670	MSYJ072330.1	11.2999	0	Cs5g16230.1	5.5521199999999995	0
4916	OG0014671	MSYJ161300.1	9.52202	-232	Cs7g03100.1	2.27738	11818098
4917	OG0014672	MSYJ117760.1	0.781596	961265	Cs9g18130.1	0.247656	0
4918	OG0014673	MSYJ065260.1	41.0621	-3526	Cs3g17320.1	72.7184	-5915
4919	OG0014676	MSYJ131130.1	113.56	1605157	Cs2g09980.1	69.0736	23417018
4920	OG0014677	MSYJ007790.1	0.0	-794	orange1.1t03401.1	0.0	-37
4921	OG0014679	MSYJ067490.1	1.56498	0	Cs3g14990.1	0.85229	0
4922	OG0014680	MSYJ055530.1	130.738	3012017	Cs2g23010.1	210.546	-66
4923	OG0014681	MSYJ109120.1	63.5542	544	orange1.1t00253.1	75.0014	40897137
4924	OG0014682	MSYJ160130.1	0.0	-964	Cs7g04260.1	0.0	19136045
4925	OG0014683	MSYJ264870.1	0.0	-564	Cs7g11650.1	0.189802	24550889
4926	OG0014684	MSYJ221050.1	0.0	0	Cs8g18420.1	5.9934400000000005	0
4927	OG0014685	MSYJ117110.1	0.0	275	Cs5g22070.1	0.0	275
4928	OG0014686	MSYJ202440.1	0.0702979	0	Cs5g23600.1	0.0895643	0
4929	OG0014687	MSYJ168600.1	0.0	87	Cs4g02920.1	0.0	13183899
4930	OG0014688	MSYJ234520.1	59.0703	564	Cs5g02110.1	13.2637	35263035
4931	OG0014689	MSYJ007870.1	71.3867	207	Cs9g12380.1	39.1525	94
4932	OG0014690	MSYJ039140.1	74.1063	0	Cs3g05020.1	120.225	22415131
4933	OG0014691	MSYJ062970.1	14.749	3467433	Cs4g10120.1	13.3034	13165326
4934	OG0014692	MSYJ273990.1	6.110530000000001	160796	Cs6g01290.1	0.7193149999999999	20628020
4935	OG0014693	MSYJ087190.1	1.42571	-1631	Cs4g08530.1	3.18385	14284495
4936	OG0014694	MSYJ167290.1	0.10461	0	Cs9g05590.1	0.0	15155082
4937	OG0014695	MSYJ021590.1	707.924	-338	Cs4g13240.1	504.86400000000003	0
4938	OG0014696	MSYJ244950.1	41.938	1514709	Cs8g04160.1	22.4964	19431940
4939	OG0014697	MSYJ281670.1	0.16080999999999998	0	Cs7g19110.1	0.18093599999999999	0
4940	OG0014698	MSYJ122660.1	8.89617	142	Cs4g06400.1	10.9731	15968328
4941	OG0014699	MSYJ238910.1	0.65554	1406196	Cs9g08540.1	1.1063	12723642
4942	OG0014700	MSYJ040520.1	94.81700000000001	0	Cs9g11870.1	366.32599999999996	0
4943	OG0014701	MSYJ095410.1	62.3347	217	Cs5g13630.1	67.2873	1309
4944	OG0014704	MSYJ098530.1	9.10406	4505	Cs1g02000.1	13.6655	10707876
4945	OG0014706	MSYJ253980.1	42.9086	3385967	Cs3g27470.1	24.9536	0
4946	OG0014707	MSYJ171160.1	3.73714	0	Cs5g20780.1	1.80985	0
4947	OG0014708	MSYJ231940.1	51.2514	2000269	Cs5g04860.1	26.2899	25840333
4948	OG0014709	MSYJ150290.1	1490.48	834	orange1.1t01576.1	1023.28	892
4949	OG0014710	MSYJ114970.1	21.026	0	orange1.1t04640.1	6.36972	0
4950	OG0014711	MSYJ283040.1	0.0	5667991	Cs1g06140.1	0.220732	22657881
4951	OG0014714	MSYJ276030.1	5.13192	2747452	Cs1g22990.1	5.17633	-474
4952	OG0014716	MSYJ178940.1	10.5293	-259	Cs3g07300.1	34.3995	-323
4953	OG0014717	MSYJ233670.1	6.13143	-1328	Cs5g02950.1	7.21875	12997135
4954	OG0014718	MSYJ225070.1	31.7172	388155	orange1.1t03674.1	58.131	-8
4955	OG0014719	MSYJ122460.1	0.0	427	Cs4g06190.1	0.36671	16135042
4956	OG0014720	MSYJ183440.1	0.0	-2921	Cs2g07680.1	0.0	26192280
4957	OG0014721	MSYJ050440.1	0.459736	0	Cs7g31260.1	0.50597	0
4958	OG0014722	MSYJ011730.1	28.8728	1920155	Cs1g18130.1	14.5944	1271
4959	OG0014723	MSYJ287460.1	13.4474	0	orange1.1t00171.1	32.645	33211431
4960	OG0014724	MSYJ066170.1	5.825080000000001	-3245	Cs3g16395.1	2.3296	155
4961	OG0014725	MSYJ101390.1	12.7252	48	Cs6g05960.2	6.05813	13704811
4962	OG0014726	MSYJ138760.1	136.697	3819645	Cs1g13530.1	122.83	0
4963	OG0014727	MSYJ285660.1	0.0	0	Cs5g17480.1	0.0	0
4964	OG0014728	MSYJ186380.1	5.31789	1747	Cs2g04620.1	2.55737	21071202
4965	OG0014729	MSYJ166590.1	33.088	0	Cs9g06390.1	16.5948	14558245
4966	OG0014731	MSYJ271090.1	16.6305	467	Cs3g04110.1	4.52364	23844549
4967	OG0014732	MSYJ211050.1	2.0502	737	Cs9g17180.1	0.519514	0
4968	OG0014733	MSYJ109570.1	20.97	-278	orange1.1t00304.2	26.6165	43411755
4969	OG0014735	MSYJ145440.1	5.8666599999999995	308711	Cs7g29520.1	6.46169	0
4970	OG0014736	MSYJ105550.1	49.8309	1452131	Cs5g08460.1	71.9343	30585248
4971	OG0014738	MSYJ205190.1	3.0735799999999998	-2301	Cs8g18980.1	0.123298	-1549
4972	OG0014740	MSYJ188420.1	0.264925	0	Cs2g02440.1	0.618791	29833996
4973	OG0014741	MSYJ197340.1	11.3277	0	orange1.1t04595.1	25.6824	0
4974	OG0014742	MSYJ245420.1	2.83512	1215746	Cs8g04640.1	4.941	20180839
4975	OG0014743	MSYJ143790.1	44.1459	-66	Cs8g03070.1	24.5676	12669504
4976	OG0014744	MSYJ062520.1	1.86543	0	Cs2g26350.1	0.0	0
4977	OG0014745	MSYJ147680.1	0.0	931330	Cs4g19290.1	0.0	-166
4978	OG0014747	MSYJ202650.1	0.0	0	Cs5g21880.1	0.0	0
4979	OG0014750	MSYJ111700.1	111.01899999999999	165	orange1.1t00531.1	122.565	57032093
4980	OG0014751	MSYJ070420.1	0.267787	6125	Cs9g03110.1	0.29443400000000003	13158170
4981	OG0014752	MSYJ220470.1	5.78043	0	Cs5g29400.1	33.3635	151
4982	OG0014753	MSYJ128420.1	0.119345	0	Cs1g12730.1	0.0	344
4983	OG0014754	MSYJ214530.1	5.04491	0	Cs5g19040.1	29.3053	0
4984	OG0014755	MSYJ246480.1	6.58484	1442	Cs8g05850.1	8.745330000000001	19261484
4985	OG0014756	MSYJ083490.1	0.0	262	Cs2g22130.1	0.0	-180
4986	OG0014757	MSYJ092800.1	7.36292	797491	Cs5g06900.1	13.2481	31807260
4987	OG0014758	MSYJ237090.1	25.9902	782229	Cs6g03360.1	53.128	17483155
4988	OG0014760	MSYJ048390.1	0.0	0	Cs1g20140.1	0.0	643
4989	OG0014762	MSYJ161830.1	8.22379	-1604	Cs7g02550.1	3.8668199999999997	31233671
4990	OG0014763	MSYJ254510.1	10.9231	3051251	Cs3g26980.1	3.37616	2368
4991	OG0014764	MSYJ157530.1	21.3286	0	Cs7g04960.1	10.6658	23040482
4992	OG0014765	MSYJ258730.1	31.2391	0	Cs3g22660.1	31.5924	-56
4993	OG0014766	MSYJ033740.1	143.957	359	Cs6g14520.1	11.5366	277
4994	OG0014768	MSYJ249600.1	59.0923	2591669	Cs3g21120.1	25.6261	-949
4995	OG0014769	MSYJ145790.1	19.0477	-762	Cs7g29140.1	19.3861	762
4996	OG0014770	MSYJ107840.1	206.637	0	Cs1g03140.2	294.099	20668839
4997	OG0014771	MSYJ231130.1	5.19257	2600807	Cs5g05720.2	17.0538	31269246
4998	OG0014773	MSYJ234910.1	52.6092	0	orange1.1t02681.1	2.76106	0
4999	OG0014774	MSYJ130950.1	34.1515	4581311	Cs2g09810.3	43.1899	23525850
5000	OG0014775	MSYJ205820.1	95.3025	-754	Cs8g18370.1	89.52600000000001	0
5001	OG0014776	MSYJ141480.1	37.7129	489	Cs9g02050.1	94.5571	17759198
5002	OG0014777	MSYJ003860.1	33.9292	813	Cs8g08750.1	23.9291	15628553
5003	OG0014778	MSYJ169470.1	26.4897	-527	Cs2g01210.1	4.86175	18042896
5004	OG0014779	MSYJ279160.1	12.3452	-420	Cs1g26170.1	29.3734	472
5005	OG0014780	MSYJ085400.1	4.694719999999999	1688249	Cs3g20160.1	4.03735	0
5006	OG0014781	MSYJ278120.1	190.6	468	Cs1g25150.1	108.587	599
5007	OG0014782	MSYJ169960.1	0.04864280000000001	514388	Cs9g11260.1	0.14452	9624032
5008	OG0014783	MSYJ193380.1	0.0	347	Cs2g30200.1	0.0	-239
5009	OG0014785	MSYJ092280.1	23.6742	1259063	Cs5g07550.1	5.317819999999999	31261955
5010	OG0014786	MSYJ184980.1	10.940999999999999	0	Cs2g06115.1	31.7518	27350878
5011	OG0014790	MSYJ279030.1	31.1338	1321	Cs1g26060.1	24.3737	1252
5012	OG0014791	MSYJ204530.1	58.6906	-2612	Cs8g19720.2	38.4476	1362
5013	OG0014792	MSYJ206280.1	20.2456	-590	Cs8g17950.2	13.7215	264
5014	OG0014794	MSYJ116400.1	45.467	1286715	Cs9g13710.1	2.82171	-398
5015	OG0014795	MSYJ237660.1	0.307185	-42	Cs8g06750.1	0.0	17983429
5016	OG0014796	MSYJ140480.1	0.9369200000000001	6087	Cs9g03760.1	0.510338	16521204
5017	OG0014797	MSYJ147470.1	0.557403	1151885	Cs4g19090.1	28.6394	0
5018	OG0014799	MSYJ001210.1	5.56356	0	orange1.1t05695.1	118.025	0
5019	OG0014801	MSYJ277130.1	0.985965	301	Cs1g24130.1	1.60246	301
5020	OG0014803	MSYJ022190.1	0.0	925063	Cs2g26980.1	0.0	0
5021	OG0014804	MSYJ103230.1	14.4272	-1350	Cs8g01250.1	13.6845	17779227
5022	OG0014805	MSYJ240070.1	0.0	231	Cs9g10100.1	0.0	10956766
5023	OG0014806	MSYJ118060.1	19.605999999999998	677563	Cs9g18570.1	19.9099	523
5024	OG0014808	MSYJ075570.1	9.38899	0	Cs4g02650.1	14.2598	11060504
5025	OG0014809	MSYJ271040.1	6.84076	0	Cs3g04060.1	15.8186	23898916
5026	OG0014810	MSYJ114750.1	7.00588	0	Cs7g15430.1	4.53579	0
5027	OG0014811	MSYJ287830.1	1.8329099999999998	594	Cs7g08000.1	0.659217	27236554
5028	OG0014812	MSYJ261850.1	49.6945	225	Cs7g08580.1	6.8446	26802503
5029	OG0014813	MSYJ225830.1	40.4688	0	Cs5g24870.1	52.3903	-100
5030	OG0014814	MSYJ205850.1	0.393129	-1497	Cs8g18340.1	0.896589	673
5031	OG0014815	MSYJ002220.1	36.5527	627135	Cs4g14210.1	34.3539	0
5032	OG0014816	MSYJ126400.1	0.983922	0	Cs6g02330.1	0.0	17319320
5033	OG0014818	MSYJ253870.1	51.1588	3340013	Cs3g27880.1	77.6597	0
5034	OG0014821	MSYJ264030.1	3.46012	-665	Cs7g10700.1	2.0529900000000003	25252636
5035	OG0014822	MSYJ233180.1	6.86932	-554	Cs5g03520.1	2.9015299999999997	16614180
5036	OG0014823	MSYJ231970.1	300.128	1986777	Cs5g04830.1	319.082	25735853
5037	OG0014824	MSYJ182900.1	6.662389999999999	249	Cs2g08270.1	4.467230000000001	25804252
5038	OG0014825	MSYJ209230.1	0.0	1962952	Cs7g12680.1	0.0	23547352
5039	OG0014827	MSYJ239100.1	0.0	1227960	Cs9g08680.1	0.0	12605063
5040	OG0014828	MSYJ167950.1	0.20466700000000002	99758	Cs3g12560.1	1.44349	0
5041	OG0014830	MSYJ107970.1	0.0	-149	Cs1g03270.1	0.0	21783074
5042	OG0014831	MSYJ261200.1	24.7407	2790578	Cs2g15220.1	14.962	619
5043	OG0014833	MSYJ138380.1	3.31771	2596866	Cs1g13160.1	23.3601	-3101
5044	OG0014835	MSYJ038470.1	0.372894	-65	Cs6g19500.1	0.571344	-65
5045	OG0014836	MSYJ165940.1	11.4294	1542624	Cs9g07050.1	48.0203	14046878
5046	OG0014837	MSYJ061240.1	0.0	1022952	Cs2g14080.1	2.27972	-97
5047	OG0014839	MSYJ182590.1	0.0	-389	Cs1g22460.1	0.0	425
5048	OG0014840	MSYJ266260.1	11.1999	937899	orange1.1t03777.1	79.0849	0
5049	OG0014841	MSYJ019730.1	25.1812	-256	Cs8g16460.1	90.5853	773
5050	OG0014842	MSYJ213050.1	0.053322800000000004	278583	Cs7g32550.1	0.0	513
5051	OG0014843	MSYJ109080.1	11.5402	165	orange1.1t00249.1	1.80165	40532111
5052	OG0014844	MSYJ089720.1	33.9076	727239	Cs7g17080.2	21.8992	852
5053	OG0014846	MSYJ063600.1	78.0101	4053668	Cs3g19085.1	242.93900000000002	-765
5054	OG0014847	MSYJ248810.1	5.93141	0	orange1.1t03246.2	1.37605	0
5055	OG0014849	MSYJ192030.1	7.00333	0	Cs2g29690.1	48.4778	0
5056	OG0014850	MSYJ107680.1	4.9066	0	Cs1g02990.1	0.830556	19866318
5057	OG0014851	MSYJ138700.1	36.5969	3884316	Cs1g13440.1	35.0185	0
5058	OG0014852	MSYJ104180.1	0.11991600000000001	877	Cs4g17150.1	0.023452599999999997	-932
5059	OG0014853	MSYJ183040.1	20.6389	0	Cs2g08160.1	40.0511	25875932
5060	OG0014855	MSYJ163240.1	1.96869	222	Cs7g01090.1	0.520465	32128746
5061	OG0014857	MSYJ089680.1	3.49146	748251	Cs7g17120.1	1.17523	-239
5062	OG0014858	MSYJ094670.1	1.62764	1335966	Cs8g14760.1	1.83523	310
5063	OG0014860	MSYJ132320.1	17.3804	3171	Cs2g11200.1	20.1734	22393658
5064	OG0014861	MSYJ010650.1	28.9667	441	Cs3g11360.1	21.379	-374
5065	OG0014862	MSYJ164450.1	0.15678	516985	Cs2g15610.1	0.0	173
5066	OG0014864	MSYJ158610.1	20.734	0	Cs7g23800.1	19.4337	0
5067	OG0014865	MSYJ134190.1	5.03575	-909	Cs2g13110.1	10.1121	20943922
5068	OG0014869	MSYJ050120.1	32.5603	-106	Cs7g31600.1	72.1869	86
5069	OG0014870	MSYJ030350.1	50.8271	963835	Cs6g10700.1	19.0941	-1306
5070	OG0014871	MSYJ238820.1	24.303	1473370	Cs9g08460.1	17.369	12776895
5071	OG0014873	MSYJ186280.1	71.2654	0	Cs2g04710.1	123.32600000000001	21662464
5072	OG0014875	MSYJ018750.1	3.36666	1931	Cs8g15430.1	0.47073999999999994	1788
5073	OG0014877	MSYJ285730.1	37.5582	0	Cs5g17550.1	39.8903	0
5074	OG0014878	MSYJ037480.1	25.3688	-1721	Cs6g18510.1	5.40505	-455
5075	OG0014879	MSYJ037190.1	0.0	0	Cs6g18220.1	0.0	0
5076	OG0014880	MSYJ285270.1	27.2709	0	Cs5g17005.1	96.65100000000001	0
5077	OG0014884	MSYJ142500.1	1.94324	-295	Cs9g01040.1	25.4786	18415421
5078	OG0014886	MSYJ133740.1	25.9599	0	Cs2g12670.1	98.3174	21272230
5079	OG0014888	MSYJ117870.1	3.7870699999999995	825108	Cs9g18350.1	0.206143	0
5080	OG0014890	MSYJ233290.2	7.953869999999999	-3435	Cs5g03410.1	12.2725	15880894
5081	OG0014893	MSYJ030990.1	3.5512699999999997	4740399	Cs6g11530.1	2.3756	0
5082	OG0014896	MSYJ145670.1	2.38992	0	Cs7g29270.1	2.83882	0
5083	OG0014898	MSYJ236920.1	26.5949	1184072	Cs6g03100.1	69.4512	17921878
5084	OG0014900	MSYJ193080.1	0.0	-386	Cs2g30520.1	0.0	323
5085	OG0014902	MSYJ020990.1	74.8573	-904	Cs7g27690.1	44.6749	51
5086	OG0014903	MSYJ052840.1	21.9753	-557	orange1.1t03822.1	12.4959	551
5087	OG0014904	MSYJ129320.1	8.00042	-298	Cs5g28280.1	3.84325	0
5088	OG0014907	MSYJ270110.1	32.3538	2104097	Cs5g01300.2	24.3607	25990819
5089	OG0014908	MSYJ069390.1	15.74	2254777	Cs6g20490.1	11.7075	0
5090	OG0014909	MSYJ019400.1	0.0	0	Cs8g16080.1	0.0	0
5091	OG0014910	MSYJ085760.1	11.1048	1404938	Cs3g19780.1	1.84622	-1030
5092	OG0014912	MSYJ255890.1	110.895	-1416	Cs3g25570.1	34.0509	-334
5093	OG0014915	MSYJ218070.1	0.0	2989124	Cs5g32020.1	0.0	631
5094	OG0014916	MSYJ066740.1	0.11301099999999999	-9	Cs3g15720.1	0.042052	54
5095	OG0014917	MSYJ049370.1	2.3259	0	Cs1g18750.1	16.9593	0
5096	OG0014918	MSYJ071560.1	49.0227	-931	Cs7g07050.1	10.5376	27985597
5097	OG0014919	MSYJ205640.1	5.00745	0	Cs8g18540.1	3.28979	0
5098	OG0014920	MSYJ140770.1	52.3721	-1082	Cs9g02700.2	25.4461	10312496
5099	OG0014921	MSYJ065210.2	14.7938	0	Cs3g17370.2	22.2357	0
5100	OG0014923	MSYJ049430.1	6.20142	0	Cs1g18690.1	6.00588	0
5101	OG0014924	MSYJ164250.1	3.35586	703533	Cs9g06200.1	10.3951	14688359
5102	OG0014925	MSYJ185890.1	43.8365	252	Cs2g05090.1	10.331	24355007
5103	OG0014927	MSYJ252820.1	76.3808	-223	Cs5g26220.1	320.03	228
5104	OG0014928	MSYJ237550.1	0.785593	396823	Cs8g06860.1	2.08301	17885776
